id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
8918930,9500,HOUSE,HOUSE,385000,FOR_SALE,2,231,,True,False,,,True,633,789,3,False,JUST_RENOVATED
9034801,4040,APARTMENT,APARTMENT,106000,FOR_SALE,3,100,NOT_INSTALLED,False,False,,,,,,2,,GOOD
9043026,2630,HOUSE,TOWN_HOUSE,279000,FOR_SALE,2,123,SEMI_EQUIPPED,,False,True,6,True,135,178,,,AS_NEW
9026420,6230,HOUSE,HOUSE,149900,FOR_SALE,3,170,NOT_INSTALLED,False,False,,,True,400,500,3,False,TO_RENOVATE
9026430,9600,HOUSE,HOUSE,269500,FOR_SALE,4,170,HYPER_EQUIPPED,False,False,True,30,True,350,502,3,False,JUST_RENOVATED
9026307,4000,HOUSE,HOUSE,329000,FOR_SALE,3,205,INSTALLED,False,False,True,20,True,200,275,2,False,GOOD
8982858,4450,HOUSE,VILLA,420000,FOR_SALE,4,210,USA_HYPER_EQUIPPED,,True,True,14,True,760,1100,4,,AS_NEW
9026253,1040,APARTMENT,APARTMENT,620000,FOR_SALE,3,196,HYPER_EQUIPPED,False,False,True,16,,,,2,False,AS_NEW
8777614,8301,APARTMENT,APARTMENT,1045000,FOR_SALE,3,106,INSTALLED,,False,True,,True,,,2,False,GOOD
9037255,1160,APARTMENT,GROUND_FLOOR,383000,FOR_SALE,2,101,USA_HYPER_EQUIPPED,False,False,True,20,True,75,,,False,AS_NEW
9030568,4480,HOUSE,HOUSE,215000,FOR_SALE,3,115,INSTALLED,False,False,True,50,,,107,2,False,AS_NEW
9030787,1400,HOUSE,VILLA,325000,FOR_SALE,5,175,INSTALLED,False,False,True,16,,,648,4,False,TO_BE_DONE_UP
9040924,2000,APARTMENT,APARTMENT,359500,FOR_SALE,3,116,,,False,True,6,,,,2,,AS_NEW
9039024,6800,APARTMENT,APARTMENT,245000,FOR_SALE,2,128,INSTALLED,False,False,True,,,,,,False,AS_NEW
9039860,9000,APARTMENT,APARTMENT,295000,FOR_SALE,2,110,,,False,True,8,,,,2,,TO_BE_DONE_UP
9031391,1140,APARTMENT,APARTMENT,197500,FOR_SALE,1,70,HYPER_EQUIPPED,,True,True,3,,,,4,,JUST_RENOVATED
9030582,9400,APARTMENT,APARTMENT,300000,FOR_SALE,2,104,USA_HYPER_EQUIPPED,False,False,True,18,,,,3,,AS_NEW
9030647,1200,APARTMENT,APARTMENT,445000,FOR_SALE,3,146,INSTALLED,False,False,,,,,,2,,AS_NEW
9030572,1180,APARTMENT,PENTHOUSE,1500000,FOR_SALE,3,220,HYPER_EQUIPPED,False,False,True,60,,,,3,False,AS_NEW
9037610,8570,HOUSE,HOUSE,230000,FOR_SALE,3,210,SEMI_EQUIPPED,,False,,,,,323,3,,GOOD
9037607,9750,HOUSE,HOUSE,379000,FOR_SALE,4,160,SEMI_EQUIPPED,,False,,,,,840,3,,GOOD
9037893,4031,HOUSE,HOUSE,415000,FOR_SALE,4,232,NOT_INSTALLED,,True,True,18,True,1880,1880,4,,TO_BE_DONE_UP
9041500,3040,HOUSE,HOUSE,948000,FOR_SALE,4,330,INSTALLED,,True,True,,True,2200,2420,4,,JUST_RENOVATED
7342046,7860,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
6769648,6150,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8905345,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9016516,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9014635,4101,HOUSE,HOUSE,69000,FOR_SALE,1,50,SEMI_EQUIPPED,False,False,,,,,45,2,False,TO_BE_DONE_UP
8643789,6183,HOUSE,HOUSE,79900,FOR_SALE,4,130,SEMI_EQUIPPED,False,False,True,,True,240,320,2,False,TO_RENOVATE
7449876,4000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8693767,6870,HOUSE,MIXED_USE_BUILDING,89000,FOR_SALE,3,180,NOT_INSTALLED,False,False,,,,,96,2,False,TO_RENOVATE
8969648,9600,HOUSE,HOUSE,89500,FOR_SALE,2,115,SEMI_EQUIPPED,False,False,True,15,,,60,2,False,TO_RENOVATE
8989412,4020,APARTMENT,PENTHOUSE,92000,FOR_SALE,1,29,NOT_INSTALLED,False,False,True,12,,,,2,False,TO_BE_DONE_UP
8923633,4500,APARTMENT,DUPLEX,99000,FOR_SALE,2,100,INSTALLED,False,False,True,,,,,2,False,TO_BE_DONE_UP
8314742,5590,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8314535,5060,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8906165,9600,HOUSE,HOUSE,105000,FOR_SALE,2,125,SEMI_EQUIPPED,False,False,,,,,70,2,False,GOOD
8981704,4420,HOUSE,HOUSE,109000,FOR_SALE,1,50,SEMI_EQUIPPED,False,False,,,True,121,180,2,False,GOOD
8903832,4190,HOUSE,HOUSE,110000,FOR_SALE,3,105,INSTALLED,,False,True,,,,486,3,,GOOD
8842199,6800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8578807,6700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8712823,4000,APARTMENT,APARTMENT,120000,FOR_SALE,1,56,NOT_INSTALLED,,False,,,,,,,,AS_NEW
8705030,4000,APARTMENT,APARTMENT,120000,FOR_SALE,1,56,NOT_INSTALLED,,False,,,,,,,,AS_NEW
8048594,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8937121,1080,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8899962,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8963134,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8325945,4030,HOUSE,MIXED_USE_BUILDING,129000,FOR_SALE,3,156,NOT_INSTALLED,False,False,,,,,71,2,False,TO_BE_DONE_UP
8906932,6850,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8789762,9600,HOUSE,HOUSE,129000,FOR_SALE,4,178,SEMI_EQUIPPED,False,False,True,12,True,40,130,2,False,TO_RENOVATE
9003183,9600,HOUSE,HOUSE,129500,FOR_SALE,2,80,INSTALLED,False,False,,,,,40,2,False,JUST_RENOVATED
8864142,6000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8944414,8400,APARTMENT,FLAT_STUDIO,130000,FOR_SALE,0,45,INSTALLED,False,False,True,11,,,,1,False,TO_RENOVATE
8986210,8660,APARTMENT,FLAT_STUDIO,132500,FOR_SALE,0,35,INSTALLED,True,False,True,,True,,,2,False,GOOD
8938276,1020,APARTMENT,APARTMENT,135000,FOR_SALE,1,60,USA_SEMI_EQUIPPED,False,False,True,9,,,,,False,GOOD
8309228,1120,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804242,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7407209,3390,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8940490,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8897004,4430,APARTMENT,APARTMENT,137000,FOR_SALE,2,90,INSTALLED,False,False,,,,,,,False,TO_BE_DONE_UP
8977611,9600,APARTMENT,APARTMENT,138000,FOR_SALE,2,84,SEMI_EQUIPPED,True,False,True,3,,,,3,False,GOOD
8881870,1030,APARTMENT,APARTMENT,139000,FOR_SALE,1,28,INSTALLED,,False,True,2,,,,4,,GOOD
8881869,1030,APARTMENT,APARTMENT,139000,FOR_SALE,1,30,INSTALLED,,False,,,,,,4,,GOOD
8882757,1081,APARTMENT,APARTMENT,139000,FOR_SALE,1,48,HYPER_EQUIPPED,False,False,True,8,,,,,,TO_BE_DONE_UP
8920086,8370,APARTMENT,APARTMENT,139000,FOR_SALE,2,60,INSTALLED,True,False,,,,,,2,,GOOD
8703492,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8975879,6230,HOUSE,HOUSE,139500,FOR_SALE,2,110,USA_INSTALLED,False,False,,,True,90,150,2,False,JUST_RENOVATED
8878536,6200,HOUSE,HOUSE,139900,FOR_SALE,4,130,INSTALLED,True,False,True,22,,,230,3,False,GOOD
7677356,7100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8318853,4630,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8028546,5555,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8966313,6700,APARTMENT,APARTMENT,140000,FOR_SALE,1,59,INSTALLED,False,False,,,,,,,False,GOOD
8229143,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8904372,9100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8972719,7333,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8881954,4101,APARTMENT,APARTMENT,145000,FOR_SALE,2,81,NOT_INSTALLED,False,False,,,,,,3,False,GOOD
8404059,7050,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8645968,5000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8878020,7340,HOUSE,HOUSE,145000,FOR_SALE,3,145,SEMI_EQUIPPED,False,False,True,12,True,120,200,2,False,GOOD
8848600,9600,HOUSE,HOUSE,145000,FOR_SALE,3,150,USA_HYPER_EQUIPPED,False,False,,,,,90,2,False,JUST_RENOVATED
6770445,1480,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8977827,5000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8759879,4700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8703494,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8985511,9600,HOUSE,HOUSE,149000,FOR_SALE,2,130,INSTALLED,False,False,,,,,50,2,False,GOOD
8986314,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8828606,7300,HOUSE,HOUSE,149500,FOR_SALE,3,160,USA_SEMI_EQUIPPED,False,False,True,93,,,195,2,,GOOD
9000282,6031,HOUSE,HOUSE,149900,FOR_SALE,4,160,SEMI_EQUIPPED,False,False,True,10,True,400,690,3,False,TO_RENOVATE
7705539,1082,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8982126,4100,APARTMENT,APARTMENT,150000,FOR_SALE,2,82,INSTALLED,False,False,True,,True,109,,3,,TO_RENOVATE
8877657,7060,APARTMENT,APARTMENT,150000,FOR_SALE,2,85,SEMI_EQUIPPED,False,False,True,15,True,,,4,,TO_BE_DONE_UP
7402611,8660,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8981143,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8901310,7800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8840285,5570,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8903336,6700,APARTMENT,APARTMENT,154900,FOR_SALE,2,84,INSTALLED,False,False,True,,,,,2,False,TO_BE_DONE_UP
7747887,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8806999,2020,APARTMENT,APARTMENT,155000,FOR_SALE,2,75,INSTALLED,,False,True,5,,,,,,GOOD
9011709,4520,HOUSE,HOUSE,155000,FOR_SALE,2,90,INSTALLED,False,False,True,,True,642,861,3,False,GOOD
8807540,4620,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8987961,5300,APARTMENT,APARTMENT,155000,FOR_SALE,1,50,SEMI_EQUIPPED,False,False,True,20,,,,2,False,TO_BE_DONE_UP
8350017,6880,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804190,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7181216,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8512269,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8960847,8650,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8524048,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8990483,4053,HOUSE,HOUSE,159000,FOR_SALE,1,70,INSTALLED,False,False,True,,True,200,240,2,False,GOOD
8990481,4053,HOUSE,HOUSE,159000,FOR_SALE,2,70,INSTALLED,False,False,True,,True,200,240,2,False,GOOD
8956842,4500,APARTMENT,APARTMENT,159000,FOR_SALE,2,119,NOT_INSTALLED,False,False,True,4,,,,2,False,TO_BE_DONE_UP
8343435,8600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8875393,4000,APARTMENT,APARTMENT,159500,FOR_SALE,2,79,NOT_INSTALLED,,False,,,,,,,,AS_NEW
8935159,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8289362,4000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8850556,1040,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8954957,2100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
7307861,7060,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8865431,8434,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8733211,9600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8370301,7950,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8629345,8370,APARTMENT,APARTMENT,162000,FOR_SALE,1,51,INSTALLED,True,False,True,,,,,2,,GOOD
9017116,1300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7173953,7100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8340079,8600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8478376,1190,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804259,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8928185,1400,APARTMENT,APARTMENT,165000,FOR_SALE,2,70,INSTALLED,,False,True,20,,,,,,GOOD
9012849,6887,HOUSE,HOUSE,164999,FOR_SALE,4,147,SEMI_EQUIPPED,False,False,True,12,,,1025,3,False,GOOD
8747769,5580,HOUSE,HOUSE,165000,FOR_SALE,4,165,INSTALLED,False,False,True,,,,236,2,False,GOOD
8435603,7021,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8106042,7950,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8915104,4032,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8819492,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7961877,9160,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
6867962,7800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8978423,1080,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8910704,2830,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8992157,4000,APARTMENT,APARTMENT,169000,FOR_SALE,1,60,INSTALLED,False,False,True,4,,,,3,False,GOOD
8984202,6600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8240658,8400,APARTMENT,APARTMENT,169000,FOR_SALE,1,52,INSTALLED,False,False,True,8,,,,,False,TO_BE_DONE_UP
8936203,6880,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8853638,6181,HOUSE,HOUSE,169900,FOR_SALE,4,218,SEMI_EQUIPPED,False,False,True,20,True,248,395,3,False,TO_BE_DONE_UP
8888809,6230,HOUSE,HOUSE,169900,FOR_SALE,3,125,INSTALLED,False,False,True,10,True,100,212,2,False,GOOD
8602050,7170,HOUSE,HOUSE,169900,FOR_SALE,2,120,USA_INSTALLED,False,False,,,True,300,590,3,False,GOOD
8958458,1400,APARTMENT,APARTMENT,170000,FOR_SALE,2,82,SEMI_EQUIPPED,False,False,,,,,,2,False,TO_RENOVATE
8844692,6180,APARTMENT,APARTMENT,170000,FOR_SALE,2,95,INSTALLED,False,False,,,,,,3,False,AS_NEW
8909893,8670,APARTMENT,APARTMENT,170000,FOR_SALE,1,44,USA_HYPER_EQUIPPED,True,False,True,5,,,,2,False,JUST_RENOVATED
8767662,8930,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8665988,8530,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
7827549,6800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8774103,1731,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8783450,5363,APARTMENT,APARTMENT,172000,FOR_SALE,2,155,INSTALLED,,False,,,True,245,,4,,GOOD
8054789,7000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8761939,4052,HOUSE,HOUSE,172500,FOR_SALE,4,100,INSTALLED,False,False,,,,,75,4,False,TO_RENOVATE
8925951,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8692331,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9021892,5000,APARTMENT,APARTMENT,173000,FOR_SALE,2,70,USA_INSTALLED,False,False,True,5,,,,2,,GOOD
7723162,8660,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8497913,5310,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8671412,1020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8910215,1703,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8983165,1000,APARTMENT,FLAT_STUDIO,175000,FOR_SALE,1,43,USA_HYPER_EQUIPPED,True,False,True,,,,,2,False,GOOD
9015182,1081,APARTMENT,APARTMENT,175000,FOR_SALE,2,75,SEMI_EQUIPPED,,False,True,2,,,,2,,TO_RENOVATE
8940438,4000,APARTMENT,APARTMENT,175000,FOR_SALE,2,90,INSTALLED,False,False,True,2,,,,3,False,GOOD
8876897,4500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8520953,4520,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8888881,4540,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
9009325,5580,HOUSE,HOUSE,175000,FOR_SALE,5,326,INSTALLED,False,False,True,,True,200,566,4,False,TO_BE_DONE_UP
8983914,6600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8804214,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8896681,8400,APARTMENT,APARTMENT,175000,FOR_SALE,1,60,INSTALLED,False,False,,,,,,2,False,GOOD
7574741,8660,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8944242,3840,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8147008,1300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8846988,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8651556,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8193872,7090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8732994,8791,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8690918,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8976292,4860,APARTMENT,APARTMENT,179000,FOR_SALE,2,110,INSTALLED,False,False,True,40,True,60,,3,False,AS_NEW
9008026,6820,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8964136,6840,HOUSE,HOUSE,179000,FOR_SALE,4,248,INSTALLED,False,False,True,11,True,132,512,3,False,TO_BE_DONE_UP
4579494,6440,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8752102,6700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8783476,1950,APARTMENT,FLAT_STUDIO,180000,FOR_SALE,0,40,SEMI_EQUIPPED,False,False,True,15,,,,2,False,TO_BE_DONE_UP
8661918,4800,HOUSE,HOUSE,180000,FOR_SALE,5,200,INSTALLED,False,False,True,10,True,122,215,2,False,GOOD
8877581,7080,HOUSE,HOUSE,180000,FOR_SALE,3,160,INSTALLED,False,False,True,20,True,100,225,3,,AS_NEW
9017778,7160,HOUSE,TOWN_HOUSE,180000,FOR_SALE,2,82,SEMI_EQUIPPED,False,False,,,,,135,4,,AS_NEW
7563707,7700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8851880,6840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9017205,1300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8332461,4600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8489061,6700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8977621,1300,APARTMENT,APARTMENT,185000,FOR_SALE,2,100,INSTALLED,False,False,True,5,,,,,False,GOOD
8101847,1370,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9002896,4500,HOUSE,HOUSE,185000,FOR_SALE,2,85,USA_INSTALLED,False,False,True,,True,150,200,2,False,GOOD
8875433,4500,APARTMENT,APARTMENT,185000,FOR_SALE,3,130,INSTALLED,,False,True,,,,,4,,GOOD
8568299,6700,APARTMENT,APARTMENT,185000,FOR_SALE,2,70,INSTALLED,,False,,,,,,3,,GOOD
8966460,8670,APARTMENT,APARTMENT,185000,FOR_SALE,2,46,INSTALLED,False,False,True,18,True,35,,2,False,GOOD
8973258,8790,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8985513,9600,HOUSE,HOUSE,185000,FOR_SALE,2,100,HYPER_EQUIPPED,False,False,True,18,True,50,145,2,False,JUST_RENOVATED
8235409,8970,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
7864324,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8959178,1120,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
9023198,1300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9002958,1050,APARTMENT,APARTMENT,189000,FOR_SALE,1,40,NOT_INSTALLED,False,False,,,,,,2,False,TO_RENOVATE
7775444,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8881958,4100,HOUSE,HOUSE,189000,FOR_SALE,2,120,USA_SEMI_EQUIPPED,False,False,True,30,True,510,695,3,False,JUST_RENOVATED
8984635,9190,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8791393,5030,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8349566,6890,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8892358,9600,HOUSE,HOUSE,189750,FOR_SALE,4,138,HYPER_EQUIPPED,False,False,True,25,,,100,2,False,GOOD
8840300,6730,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8823316,1190,APARTMENT,APARTMENT,190000,FOR_SALE,2,75,INSTALLED,False,False,True,14,,,,,False,GOOD
9016839,1480,HOUSE,HOUSE,190000,FOR_SALE,3,140,USA_HYPER_EQUIPPED,False,False,True,12,True,500,568,2,False,TO_BE_DONE_UP
8333217,1780,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8788519,4050,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8907453,6230,HOUSE,HOUSE,190000,FOR_SALE,2,129,INSTALLED,False,False,True,32,True,200,250,2,False,GOOD
8912736,6540,APARTMENT,APARTMENT,190000,FOR_SALE,2,79,INSTALLED,False,False,True,10,,,,2,,GOOD
8769001,7390,HOUSE,HOUSE,190000,FOR_SALE,4,151,INSTALLED,False,False,True,11,,,98,3,,GOOD
6769203,1082,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8877237,8860,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8672297,4960,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8979043,8400,APARTMENT,APARTMENT,192000,FOR_SALE,1,68,INSTALLED,True,False,,,,,,2,False,JUST_RENOVATED
8435841,9220,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8808720,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8988882,4000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7899353,4800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9010469,4821,HOUSE,HOUSE,192500,FOR_SALE,3,120,USA_HYPER_EQUIPPED,False,False,True,18,True,110,170,2,False,AS_NEW
